step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
510,511.0,178,8.049952069258516,58,1132.0
520,521.0,180,7.643383220032082,62,1054.0
530,531.0,183,7.139090857595701,67,1376.0
540,541.0,184,7.3576546837138475,53,1455.0
550,551.0,183,8.377619045630047,55,1591.0
560,561.0,181,7.730844090216738,66,1942.0
570,571.0,180,7.630966873371009,63,2247.0
580,581.0,179,8.755910875467162,47,2162.0
590,591.0,181,7.956787032769077,63,2381.0
600,601.0,184,7.263413030384188,69,2812.0
610,611.0,188,7.765661790377945,70,3170.0
620,621.0,195,7.719758923721749,66,3425.0
630,631.0,196,7.557082354889682,74,3775.0
640,641.0,199,6.898744691744928,73,4163.0
650,651.0,200,6.982193715804794,69,4384.0
660,661.0,202,6.675314780877683,78,4824.0
670,671.0,207,7.604043595137389,71,5171.0
680,681.0,204,7.96499598875327,67,5153.0
690,691.0,207,7.514480233608882,76,5356.0
700,701.0,207,6.839759475389107,80,5867.0
710,711.0,212,7.5921392737034195,72,5268.0
720,721.0,215,8.15645802607655,57,1879.0
730,731.0,210,8.49690191515637,53,1813.0
740,741.0,213,8.122156918426215,67,1922.0
750,751.0,215,7.589893709003348,67,968.0
760,761.0,213,7.68701687850659,72,1144.0
770,771.0,215,7.662822250161692,69,1061.0
780,781.0,218,8.021754186949241,67,1065.0
790,791.0,222,7.9383024110569105,76,1474.0
800,801.0,222,7.935686537366853,57,1286.0
810,811.0,225,8.261917544122872,64,1476.0
820,821.0,226,7.9409634942149925,78,1878.0
830,831.0,225,7.522850350145775,70,1579.0
840,841.0,224,7.1472158472523875,69,1552.0
850,851.0,219,7.310038114729095,81,2022.0
860,861.0,222,6.999971258504814,77,2086.0
870,871.0,222,7.994725584662928,70,2297.0
880,881.0,221,8.254279505171967,55,1726.0
890,891.0,213,8.564326225596993,61,1258.0
900,901.0,212,8.10285814556708,59,559.0
910,911.0,209,8.131778749196746,71,967.0
920,921.0,209,8.103823619122219,64,883.0
930,931.0,211,8.019750330600385,66,1166.0
940,941.0,211,8.433774309022906,59,1052.0
950,951.0,216,8.25200287572317,59,877.0
960,961.0,212,7.506233410809568,61,593.0
970,971.0,214,7.666033125129259,69,834.0
980,981.0,213,7.359501424289657,74,1244.0
990,991.0,224,7.4938265549389955,75,1472.0
1000,1001.0,218,7.209283157215664,67,1261.0
1010,1011.0,219,7.345349634053202,80,1646.0
1020,1021.0,221,7.278065284546326,82,1923.0
1030,1031.0,219,7.319722035905429,78,2188.0
1040,1041.0,221,7.098146872634282,71,2075.0
1050,1051.0,217,7.041269886922843,77,2490.0
1060,1061.0,215,7.386535354903353,74,2304.0
1070,1071.0,211,7.1399993084041515,62,2183.0
1080,1081.0,213,7.347462022507675,77,2660.0
1090,1091.0,220,7.853395995424148,65,2658.0
1100,1101.0,217,7.242096714973919,73,2900.0
1110,1111.0,215,7.123299205534442,74,3325.0
1120,1121.0,213,7.38611791749122,76,3740.0
1130,1131.0,214,6.806279403876955,80,4132.0
1140,1141.0,216,6.7842406892351015,93,4671.0
1150,1151.0,221,7.03047175404316,75,4288.0
1160,1161.0,220,6.513258526407335,79,4426.0
1170,1171.0,223,6.572551027456025,92,4787.0
1180,1181.0,222,6.529543714490238,87,5088.0
1190,1191.0,223,6.693252191336382,75,5301.0
1200,1201.0,227,7.101483856671704,75,5178.0
1210,1211.0,228,6.968213951207809,82,5574.0
1220,1221.0,232,6.95861065490964,74,3816.0
1230,1231.0,235,6.788674280308751,94,4269.0
1240,1241.0,232,6.744577710536636,82,3499.0
1250,1251.0,233,7.373410334034927,79,1732.0
1260,1261.0,232,7.321380574924625,86,2025.0
1270,1271.0,231,7.157732052657338,92,2599.0
1280,1281.0,227,6.773305641303557,84,2760.0
1290,1291.0,228,6.99140530637931,95,2863.0
1300,1301.0,233,6.302247969532902,95,2625.0
1310,1311.0,236,6.953825741455311,87,2601.0
1320,1321.0,236,7.126790700959514,96,3135.0
1330,1331.0,242,6.4350364714037065,100,3551.0
1340,1341.0,248,6.457290853437816,108,4139.0
1350,1351.0,251,6.591780567412792,107,4518.0
1360,1361.0,250,6.203208802735424,104,4816.0
1370,1371.0,249,6.1923313551790455,106,5281.0
1380,1381.0,250,6.818783273544553,93,5253.0
1390,1391.0,252,6.504953791037484,106,5712.0
1400,1401.0,251,6.202852549092694,100,6170.0
1410,1411.0,250,6.405641059082103,104,6797.0
1420,1421.0,250,5.7732657336952755,107,6302.0
1430,1431.0,255,5.2831025420793365,120,6965.0
1440,1441.0,254,6.6028417257848275,96,7292.0
1450,1451.0,250,6.619897188444766,109,8028.0
1460,1461.0,251,6.4570758373986346,107,8584.0
1470,1471.0,252,6.495113628361249,113,8974.0
1480,1481.0,252,6.209070940351723,114,9703.0
1490,1491.0,253,5.923240451222888,114,9650.0
1500,1501.0,250,6.273303046801119,96,9677.0
1510,1511.0,253,6.563956225723459,109,10129.0
1520,1521.0,250,6.752390217286506,101,10722.0
1530,1531.0,252,6.743436394033929,84,6343.0
1540,1541.0,257,6.771237015412047,88,4449.0
1550,1551.0,254,7.841323221194732,83,4742.0
1560,1561.0,255,7.6254256690326825,95,5210.0
1570,1571.0,257,7.416361142057625,89,5270.0
1580,1581.0,255,7.269673332678471,75,5078.0
1590,1591.0,261,7.1336122040444145,96,3645.0
1600,1601.0,261,6.664032311357502,96,3730.0
1610,1611.0,262,7.1584698213174125,87,3929.0
1620,1621.0,266,7.3915437617106035,83,1558.0
1630,1631.0,263,7.464801664491209,81,1366.0
1640,1641.0,263,6.978450709868212,100,1987.0
1650,1651.0,260,7.673277745636862,92,2538.0
1660,1661.0,253,6.66980915795669,100,3152.0
1670,1671.0,253,7.203309024319244,86,3152.0
1680,1681.0,253,6.910660166259602,90,3115.0
1690,1691.0,251,6.616365969092791,98,3511.0
1700,1701.0,251,6.518077643071334,99,3901.0
1710,1711.0,251,6.072605486549687,99,4298.0
1720,1721.0,248,6.779847743160977,96,4693.0
1730,1731.0,244,6.903796026804087,93,5128.0
1740,1741.0,242,6.669403279823276,94,5677.0
1750,1751.0,244,6.596321500623149,97,5824.0
1760,1761.0,241,6.354178190275257,103,6276.0
1770,1771.0,242,6.150502055356961,92,6709.0
1780,1781.0,245,6.029037171180974,98,6794.0
1790,1791.0,250,6.5994905525314715,100,7419.0
1800,1801.0,249,6.504368026954106,109,8141.0
1810,1811.0,251,5.959491584303135,116,8757.0
1820,1821.0,256,6.143721690052622,102,9160.0
1830,1831.0,257,6.438663220229924,106,9740.0
1840,1841.0,247,7.3716634274738615,94,10401.0
1850,1851.0,248,6.826794563312171,101,11022.0
1860,1861.0,244,5.955087035110967,124,11925.0
1870,1871.0,241,5.681560080594487,116,12674.0
1880,1881.0,245,6.10663980086491,100,9552.0
1890,1891.0,244,6.577628478796319,96,7372.0
1900,1901.0,252,6.250747982712267,102,4032.0
1910,1911.0,256,6.728158955251625,99,2337.0
1920,1921.0,255,7.068508863211065,95,1847.0
1930,1931.0,255,6.700433354221026,94,2186.0
1940,1941.0,261,5.660475214768597,115,2732.0
1950,1951.0,261,6.7756649186602385,103,3343.0
1960,1961.0,266,6.413988602116966,113,3960.0
1970,1971.0,267,5.989980892839837,128,4790.0
1980,1981.0,266,6.246912718452583,111,5190.0
1990,1991.0,266,6.311396591067126,123,5923.0
2000,2001.0,266,6.684486029112146,103,6257.0
2010,2011.0,264,6.946161776038212,92,6226.0
2020,2021.0,269,6.406370442309871,112,6671.0
2030,2031.0,268,6.030160260688941,118,7449.0
2040,2041.0,268,6.118884628167491,95,7806.0
2050,2051.0,267,6.257606948629342,120,8426.0
2060,2061.0,269,6.545770289823456,114,8573.0
2070,2071.0,267,6.646242907290657,106,8786.0
2080,2081.0,263,6.227493424513221,103,9346.0
2090,2091.0,264,6.113561841506667,111,9855.0
2100,2101.0,257,6.347668599900624,101,10244.0
2110,2111.0,258,6.710776300093248,114,11068.0
2120,2121.0,257,6.66069356410955,113,11720.0
2130,2131.0,258,6.547859702064128,114,12191.0
2140,2141.0,257,6.147498017148577,120,13067.0
2150,2151.0,261,6.392391058834908,112,13499.0
2160,2161.0,261,5.912901741878219,113,13791.0
2170,2171.0,263,6.472558868140133,113,14422.0
2180,2181.0,265,6.792862783921393,111,14768.0
2190,2191.0,266,6.579119438178303,104,8428.0
2200,2201.0,260,6.515144538808015,108,5237.0
2210,2211.0,260,6.246877464706752,117,5727.0
2220,2221.0,261,6.628996762686737,108,4025.0
2230,2231.0,259,6.816267567932588,100,2773.0
2240,2241.0,260,6.247327876794287,108,2334.0
2250,2251.0,260,6.019876591861346,112,2758.0
2260,2261.0,257,6.954107409028015,107,3025.0
2270,2271.0,262,6.903060576603292,94,3259.0
2280,2281.0,261,6.775326227150376,111,3937.0
2290,2291.0,266,6.644494751401988,114,4639.0
2300,2301.0,268,6.387729590843686,119,5274.0
2310,2311.0,264,6.470548054951959,111,5964.0
2320,2321.0,264,5.79135744289244,124,6711.0
2330,2331.0,261,5.79296302295424,121,7485.0
2340,2341.0,264,5.70701674772607,112,7714.0
2350,2351.0,265,5.836057312822392,127,8287.0
2360,2361.0,265,5.333759322573816,132,8895.0
2370,2371.0,273,6.345220608836482,111,9155.0
2380,2381.0,271,6.444742336842173,102,9527.0
2390,2391.0,273,5.996704646405919,128,10462.0
2400,2401.0,274,6.120750475041059,119,10909.0
2410,2411.0,275,6.663392716346874,110,11111.0
2420,2421.0,276,6.446921917784682,115,11679.0
2430,2431.0,272,5.775156861060074,121,12508.0
2440,2441.0,270,5.740092897824063,132,13343.0
2450,2451.0,276,5.704968358589651,134,14343.0
2460,2461.0,277,5.802871904967592,127,14891.0
2470,2471.0,277,6.3805378812203,126,15710.0
2480,2481.0,271,6.0008128645357255,122,16378.0
2490,2491.0,269,6.668644644587143,95,12575.0
2500,2501.0,269,6.094269315284376,109,5609.0
2510,2511.0,270,6.361493482837707,103,5896.0
2520,2521.0,272,6.8187066303916,97,5958.0
2530,2531.0,268,6.615127006892156,113,5651.0
2540,2541.0,269,5.739123976635091,121,3568.0
2550,2551.0,271,5.52961875325366,112,2465.0
2560,2561.0,270,5.661954547760016,118,2528.0
2570,2571.0,268,5.960460234029198,104,2137.0
2580,2581.0,267,6.635642015666108,92,1755.0
2590,2591.0,266,6.6041243485052705,105,2314.0
2600,2601.0,262,6.4425551966815515,110,2823.0
2610,2611.0,261,6.718648915283215,106,3434.0
2620,2621.0,263,5.838874429498254,118,4221.0
2630,2631.0,263,6.474548264924774,110,4875.0
2640,2641.0,263,6.8397176967359385,101,5265.0
2650,2651.0,258,7.223599046942088,106,5923.0
2660,2661.0,260,6.948719690461129,89,5669.0
2670,2671.0,259,5.627003770308799,113,6286.0
2680,2681.0,259,5.994027163053805,113,7102.0
2690,2691.0,263,7.3001190737895465,96,7388.0
2700,2701.0,262,6.954328903476028,98,7962.0
2710,2711.0,259,6.548920663038949,108,8519.0
2720,2721.0,257,6.528603933465522,101,8946.0
2730,2731.0,256,5.709785162022148,124,9808.0
2740,2741.0,254,6.2447613743113335,110,10580.0
2750,2751.0,255,6.065388479491282,117,11323.0
2760,2761.0,256,5.815489888683867,126,11866.0
2770,2771.0,255,5.884253787534676,115,12255.0
2780,2781.0,256,6.395195578393689,107,12511.0
2790,2791.0,259,6.223992655481852,117,13251.0
2800,2801.0,262,6.05077853331806,111,13866.0
2810,2811.0,265,5.5982985510850805,131,14591.0
2820,2821.0,264,6.144831082513631,110,13515.0
2830,2831.0,265,6.737368388206844,95,11607.0
2840,2841.0,268,6.943090232810545,110,9659.0
2850,2851.0,267,6.199598669538774,107,7616.0
2860,2861.0,263,5.838503065436164,111,6804.0
2870,2871.0,262,5.74978782082287,116,6196.0
2880,2881.0,263,6.374123183155974,107,2854.0
2890,2891.0,267,6.154597604168814,110,2733.0
2900,2901.0,269,6.320499596645952,124,3550.0
2910,2911.0,271,6.444546926803416,121,4134.0
2920,2921.0,272,6.156963822745774,123,4522.0
2930,2931.0,277,5.988813097653913,120,4731.0
2940,2941.0,277,6.571515698249321,108,5111.0
2950,2951.0,279,6.580908584767718,110,5566.0
2960,2961.0,281,6.4692814690140255,126,6487.0
2970,2971.0,283,5.777906167727832,117,7135.0
2980,2981.0,284,5.642450986402751,132,7735.0
2990,2991.0,284,5.903515375198267,137,7878.0
3000,3001.0,281,5.2722070679464395,136,8333.0
3010,3011.0,281,5.216645463117397,148,9150.0
3020,3021.0,287,5.514071210568922,129,9151.0
3030,3031.0,287,5.798564194846185,119,9531.0
3040,3041.0,282,6.028128140265177,134,10252.0
3050,3051.0,286,5.82520563081869,145,11295.0
3060,3061.0,282,5.665337164791249,127,10800.0
3070,3071.0,282,5.758282194857003,129,10219.0
3080,3081.0,280,5.8685381480221155,128,10912.0
3090,3091.0,279,6.1083913481234395,127,11337.0
3100,3101.0,280,5.743453771539987,138,12436.0
3110,3111.0,281,5.499542325491612,138,13274.0
3120,3121.0,279,5.828954236098503,133,14042.0
3130,3131.0,278,5.258269262276397,139,14278.0
3140,3141.0,286,5.030234372068197,119,10620.0
3150,3151.0,279,6.076587337603185,116,7340.0
3160,3161.0,284,6.009072779679493,121,6054.0
3170,3171.0,285,6.040331376167785,117,6039.0
3180,3181.0,287,5.861510438393454,132,6209.0
3190,3191.0,287,6.19535929515547,125,5490.0
3200,3201.0,291,5.538088628554085,119,3619.0
3210,3211.0,292,4.812620394351948,149,3755.0
3220,3221.0,292,5.209688662279035,143,4338.0
3230,3231.0,292,5.69348873962163,143,5091.0
3240,3241.0,292,5.342602340870335,158,6202.0
3250,3251.0,291,5.024848872987308,154,7183.0
3260,3261.0,292,5.348254403271633,150,8150.0
3270,3271.0,293,5.677770392778478,145,9024.0
3280,3281.0,293,5.723403658526754,138,9483.0
3290,3291.0,294,5.616519935500592,138,10177.0
3300,3301.0,295,5.369698239325996,148,11016.0
3310,3311.0,302,5.454197403202173,148,10896.0
3320,3321.0,293,5.218107408864949,154,11406.0
3330,3331.0,294,5.208291535790253,159,11788.0
3340,3341.0,292,5.406755782808338,143,12243.0
3350,3351.0,292,5.491465097647595,146,12859.0
3360,3361.0,293,5.307088186595491,152,13850.0
3370,3371.0,294,6.1357980640800625,134,14818.0
3380,3381.0,298,5.76939952411903,151,15862.0
3390,3391.0,301,5.28068039568526,166,17215.0
3400,3401.0,302,5.3139873336968915,154,18216.0
3410,3411.0,299,5.252306171737533,154,18575.0
3420,3421.0,301,5.287172980914467,154,19299.0
3430,3431.0,304,5.636593348614807,141,20027.0
3440,3441.0,301,5.42969646200022,149,21131.0
3450,3451.0,298,5.399144110022297,157,21103.0
3460,3461.0,297,5.096964911066456,152,19305.0
3470,3471.0,298,4.99720999415544,150,17186.0
3480,3481.0,297,5.074330898779999,153,17715.0
3490,3491.0,298,5.451668625585072,154,17637.0
3500,3501.0,292,5.0939801941691405,146,11811.0
3510,3511.0,293,5.829367172718908,119,3774.0
3520,3521.0,289,6.035208343283236,115,3251.0
3530,3531.0,296,6.332363606082626,111,2854.0
3540,3541.0,297,6.158194137435367,115,1812.0
3550,3551.0,299,5.978495649264293,126,2353.0
3560,3561.0,300,5.837405786755107,137,2938.0
3570,3571.0,300,5.347302501559267,142,3563.0
3580,3581.0,302,5.613262187766542,148,4534.0
3590,3591.0,305,5.544755663315999,151,5254.0
