step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
1200,1201.0,239,7.043464002129289,92,2350.0
1210,1211.0,238,6.431879990809956,82,1667.0
1220,1221.0,240,7.183267235221893,71,1486.0
1230,1231.0,240,6.996652973476605,95,1920.0
1240,1241.0,240,6.911586861542683,89,2340.0
1250,1251.0,236,6.867662252049858,86,2676.0
1260,1261.0,238,6.579444970284129,92,2856.0
1270,1271.0,235,7.1052022275966795,95,3481.0
1280,1281.0,235,6.77543463677308,94,3704.0
1290,1291.0,229,6.572694763626992,89,3716.0
1300,1301.0,231,6.643635927514384,100,4266.0
1310,1311.0,237,7.0393955371239825,85,4439.0
1320,1321.0,239,7.392164223256968,83,4911.0
1330,1331.0,237,7.384802086478755,88,5426.0
1340,1341.0,243,7.6444709307652365,85,5908.0
1350,1351.0,243,7.016275731737611,86,5825.0
1360,1361.0,244,6.81372679578071,93,5614.0
1370,1371.0,247,5.9805369307231215,115,6213.0
1380,1381.0,253,5.73426937669299,117,6593.0
1390,1391.0,250,6.449701673994477,109,7069.0
1400,1401.0,251,6.372555333016919,96,7062.0
1410,1411.0,249,6.723131224609088,105,7647.0
1420,1421.0,253,5.922601325762265,113,8395.0
1430,1431.0,251,6.172811049347741,108,8922.0
1440,1441.0,245,6.052361965313348,118,9814.0
1450,1451.0,245,6.377565876959914,100,9669.0
1460,1461.0,250,6.346576622197957,97,7977.0
1470,1471.0,246,6.464102215698569,96,5616.0
1480,1481.0,249,6.137342032292957,97,4844.0
1490,1491.0,253,6.287072196808461,111,4735.0
1500,1501.0,253,6.416918724235613,106,4816.0
1510,1511.0,253,6.9108002703753675,104,5284.0
1520,1521.0,251,6.451001360432503,112,5996.0
1530,1531.0,256,6.485694067797478,110,6482.0
1540,1541.0,261,6.756713352248144,90,6422.0
1550,1551.0,258,7.188965812955636,98,5551.0
1560,1561.0,258,6.85443549344407,99,4178.0
1570,1571.0,262,6.723926944817853,96,4097.0
1580,1581.0,265,6.782058049972078,98,4682.0
1590,1591.0,272,7.291123655521789,97,4491.0
1600,1601.0,273,6.938051564455559,109,4912.0
1610,1611.0,278,7.055613382381623,115,4963.0
1620,1621.0,278,6.918304037330721,106,4794.0
1630,1631.0,277,6.7835531715084025,116,5434.0
1640,1641.0,277,6.116514271551023,114,5911.0
1650,1651.0,270,6.313948657860832,104,6254.0
1660,1661.0,267,6.632087257021857,112,6639.0
1670,1671.0,264,6.497391328467449,101,7142.0
1680,1681.0,264,5.8910312978214625,118,7940.0
1690,1691.0,263,5.809754532838365,114,8012.0
1700,1701.0,261,6.166052456593715,112,8508.0
1710,1711.0,260,6.589446864458012,108,9042.0
1720,1721.0,257,5.850821967946671,129,9966.0
1730,1731.0,254,5.491336947703085,126,10748.0
1740,1741.0,257,5.838016919457004,115,11098.0
1750,1751.0,258,5.841727614328794,115,11455.0
1760,1761.0,256,6.272939757461924,89,9348.0
1770,1771.0,256,6.643939471947272,92,6928.0
1780,1781.0,260,6.469698710676198,97,4493.0
1790,1791.0,265,6.299884388339442,97,2528.0
