step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
1210,1211.0,221,7.261965491177506,72,1967.0
1220,1221.0,229,6.900940868735645,81,2184.0
1230,1231.0,225,7.017410849931539,91,2700.0
1240,1241.0,226,6.98586836979652,79,2829.0
1250,1251.0,229,7.154403961077052,83,3179.0
1260,1261.0,231,7.324563516459765,88,3533.0
1270,1271.0,229,6.857760348560492,85,3939.0
1280,1281.0,229,7.074531504368563,85,4303.0
1290,1291.0,224,6.68615162657852,82,4363.0
1300,1301.0,226,6.661724013762657,84,4746.0
1310,1311.0,229,7.772589279851122,79,5195.0
1320,1321.0,227,7.225321773765629,83,5705.0
1330,1331.0,227,6.7024040585086295,93,6086.0
1340,1341.0,232,6.875781553284636,91,6652.0
1350,1351.0,235,6.898895024815958,98,7210.0
1360,1361.0,237,6.9363433726664,91,6622.0
1370,1371.0,240,6.666144804092574,91,6547.0
1380,1381.0,243,6.344996451365843,99,6733.0
1390,1391.0,244,5.929426346743662,116,7470.0
1400,1401.0,246,6.08341197214212,99,3876.0
1410,1411.0,246,6.939672088982479,85,2785.0
1420,1421.0,247,6.651936523803589,96,2895.0
1430,1431.0,247,6.680305997434359,90,3165.0
1440,1441.0,245,7.187246052257636,72,1701.0
1450,1451.0,244,6.655815449279742,92,1619.0
1460,1461.0,244,7.003911661605287,76,1795.0
1470,1471.0,241,7.733953796683524,71,1814.0
1480,1481.0,243,7.4335730135933895,75,1784.0
1490,1491.0,240,7.846685978100609,66,1214.0
1500,1501.0,238,8.050688187032566,78,1473.0
1510,1511.0,236,7.384553464751072,82,1829.0
1520,1521.0,234,7.1135028186395255,76,2061.0
1530,1531.0,239,7.427437981157003,87,2412.0
1540,1541.0,245,7.480422236187976,81,2499.0
1550,1551.0,244,8.007413132389551,56,1568.0
1560,1561.0,243,8.003290048551678,62,480.0
1570,1571.0,239,8.559143285252166,61,701.0
1580,1581.0,240,7.8767216524234875,70,720.0
1590,1591.0,247,7.869910815603553,64,697.0
1600,1601.0,248,7.684928058580159,71,798.0
1610,1611.0,245,7.5435515360624406,72,967.0
1620,1621.0,244,7.933198875853198,80,1048.0
1630,1631.0,246,8.51422405986664,56,819.0
1640,1641.0,250,8.042920528969052,69,1019.0
1650,1651.0,246,7.966175179939958,79,1463.0
1660,1661.0,242,7.795162504677532,71,1499.0
1670,1671.0,234,7.4565839693932014,69,1145.0
1680,1681.0,232,7.299834372795624,78,1346.0
1690,1691.0,238,8.06621826838078,70,1518.0
1700,1701.0,233,7.508678017971401,75,1717.0
1710,1711.0,233,8.063521690405985,71,1938.0
1720,1721.0,225,7.758195443475401,66,2080.0
1730,1731.0,222,7.768799232652624,66,2225.0
1740,1741.0,226,7.667067525599694,54,1829.0
1750,1751.0,224,7.522290513429739,71,2058.0
1760,1761.0,226,7.294222466331273,77,1541.0
1770,1771.0,229,7.198391538566031,72,815.0
1780,1781.0,229,6.86446582271098,85,893.0
1790,1791.0,233,6.774238833056266,89,1047.0
1800,1801.0,230,6.971498259775208,83,1218.0
1810,1811.0,231,7.155141529131309,79,1497.0
1820,1821.0,236,6.783227857374706,75,1532.0
1830,1831.0,236,7.2494450306129705,80,1822.0
1840,1841.0,235,6.719028450489902,90,2156.0
1850,1851.0,236,6.056975898435919,102,2512.0
1860,1861.0,235,5.870370625533335,99,2802.0
1870,1871.0,236,6.341261274972337,97,3389.0
1880,1881.0,237,7.057580097150934,88,3684.0
1890,1891.0,235,6.946965230078119,77,3575.0
1900,1901.0,238,6.971294657805717,97,4105.0
1910,1911.0,236,6.629204323039557,89,4449.0
1920,1921.0,242,7.38873189295293,82,4568.0
1930,1931.0,246,7.3809068468034456,86,4165.0
1940,1941.0,249,6.954990825034359,86,4581.0
1950,1951.0,248,6.834398147197503,100,5115.0
1960,1961.0,247,6.8727849796613345,91,5464.0
1970,1971.0,248,6.596894777621458,94,5577.0
1980,1981.0,248,6.120267716135843,94,5775.0
1990,1991.0,247,6.483365713490888,95,6068.0
2000,2001.0,249,6.837647607804983,85,6358.0
2010,2011.0,248,7.447133286168455,98,6717.0
2020,2021.0,250,7.572008945300398,96,7389.0
2030,2031.0,247,7.4564404460719995,85,7634.0
2040,2041.0,248,6.9572129095341815,95,8139.0
2050,2051.0,238,7.208310915816058,89,8478.0
2060,2061.0,238,6.84884835417459,77,7043.0
2070,2071.0,243,7.099477336508459,74,4494.0
2080,2081.0,242,7.334227994051899,70,708.0
2090,2091.0,244,7.018111412974718,82,712.0
2100,2101.0,240,6.7241368821445455,91,1122.0
2110,2111.0,239,6.478184537638317,100,1657.0
2120,2121.0,239,7.150780677230272,80,1407.0
2130,2131.0,240,7.517347007664711,80,1389.0
2140,2141.0,242,7.6633830716099425,75,1202.0
2150,2151.0,247,8.035280494509891,69,895.0
2160,2161.0,243,7.172176738236891,93,1454.0
2170,2171.0,241,7.3200658659491955,85,1853.0
2180,2181.0,240,7.656728092758473,81,1978.0
2190,2191.0,247,7.621575908398082,83,2394.0
2200,2201.0,246,7.033895251409243,91,2643.0
2210,2211.0,247,6.555078242422282,105,3390.0
2220,2221.0,251,6.80195351468324,98,3901.0
2230,2231.0,253,7.004977556868106,83,3841.0
2240,2241.0,251,6.985267356821037,104,4195.0
2250,2251.0,246,6.850303035787394,97,4759.0
2260,2261.0,250,7.091068268192649,92,5084.0
2270,2271.0,252,7.147028732316025,88,5447.0
2280,2281.0,248,7.009023374539285,98,5934.0
2290,2291.0,249,6.76763350967732,100,6477.0
2300,2301.0,252,6.453798717467124,112,7212.0
2310,2311.0,254,6.890648322563004,97,7618.0
2320,2321.0,248,6.339593236416897,101,8003.0
2330,2331.0,248,6.053061818715722,102,8019.0
2340,2341.0,246,5.863791985058887,105,8637.0
2350,2351.0,248,6.305546024306459,95,8934.0
2360,2361.0,247,6.673483136095382,97,9412.0
2370,2371.0,249,5.9934000439643,100,9971.0
2380,2381.0,252,6.337113937722572,102,10201.0
2390,2391.0,255,6.369181244518607,101,8373.0
2400,2401.0,255,6.145802181301275,98,7307.0
2410,2411.0,254,6.702575930880061,98,7462.0
2420,2421.0,254,6.474275904665929,106,7898.0
2430,2431.0,255,6.161793223040233,93,8229.0
2440,2441.0,255,6.8501794502736555,95,5082.0
2450,2451.0,256,7.035791216710057,89,2573.0
2460,2461.0,255,6.639026892186845,112,1813.0
2470,2471.0,257,6.226238226673656,115,2404.0
2480,2481.0,257,6.660949392536007,101,2468.0
2490,2491.0,255,6.608169960123587,99,2632.0
2500,2501.0,252,6.395038961878087,106,3133.0
2510,2511.0,252,6.110607947567523,95,2872.0
2520,2521.0,250,6.384053709880128,94,2898.0
2530,2531.0,244,6.0032538214133755,95,3265.0
2540,2541.0,251,6.400549680542859,107,3803.0
2550,2551.0,255,7.04068530622991,86,3969.0
2560,2561.0,256,6.283544529136178,96,4315.0
2570,2571.0,259,6.316454612438003,114,4958.0
2580,2581.0,261,6.671620314507274,108,5241.0
2590,2591.0,260,6.739504725461612,97,5494.0
2600,2601.0,253,6.360939269486733,102,6168.0
2610,2611.0,250,6.412748453165891,109,6840.0
2620,2621.0,247,6.408747637968908,103,7335.0
2630,2631.0,245,6.209804663751897,106,7914.0
2640,2641.0,246,6.904102383096682,97,8347.0
2650,2651.0,247,7.35335595371175,89,8525.0
2660,2661.0,251,7.108834375982903,93,9071.0
2670,2671.0,251,6.5998031619689135,103,9238.0
2680,2681.0,250,6.039746400385428,100,9103.0
2690,2691.0,250,6.395884110044287,108,9652.0
2700,2701.0,252,6.155536685307428,109,10413.0
2710,2711.0,257,6.303316012009104,101,10472.0
2720,2721.0,250,6.098182902516524,115,10984.0
2730,2731.0,250,6.629008532157699,94,10510.0
2740,2741.0,251,6.900611399841924,84,5144.0
2750,2751.0,244,6.840751386205134,102,5279.0
2760,2761.0,241,6.355597232079846,85,2893.0
2770,2771.0,245,6.249503741151104,102,2324.0
2780,2781.0,244,6.339894636163164,95,2568.0
2790,2791.0,244,6.8802652131464255,83,2314.0
2800,2801.0,244,6.691297876526089,106,2994.0
2810,2811.0,245,6.868972812564109,95,3546.0
2820,2821.0,245,6.729749800650465,84,2930.0
2830,2831.0,248,6.208720409464359,110,3487.0
2840,2841.0,249,6.731194880332514,102,3277.0
2850,2851.0,248,7.212570784036483,87,3507.0
2860,2861.0,244,7.0498567867023,95,4031.0
2870,2871.0,244,6.973562966164741,75,4010.0
2880,2881.0,244,6.986756777797207,101,4532.0
2890,2891.0,245,5.985927744657094,106,5226.0
2900,2901.0,245,6.304188790982074,104,5921.0
2910,2911.0,250,5.900789809612874,113,6492.0
2920,2921.0,251,5.777497994438526,118,6899.0
2930,2931.0,251,5.9216446758568555,102,6054.0
2940,2941.0,252,6.2863942182728385,89,5934.0
2950,2951.0,259,6.637046705152536,97,5723.0
2960,2961.0,258,6.798374387795989,89,5852.0
2970,2971.0,261,6.89746082691399,96,6224.0
2980,2981.0,264,6.02670645553323,117,6893.0
2990,2991.0,266,6.6489804116481945,97,7087.0
3000,3001.0,268,6.605839280786507,115,7918.0
3010,3011.0,267,6.292044020689312,121,8649.0
3020,3021.0,276,6.172342581528756,112,9118.0
3030,3031.0,276,6.310471883512769,127,10055.0
3040,3041.0,267,6.343469725786939,110,8585.0
3050,3051.0,267,6.212358221734532,114,6314.0
3060,3061.0,262,6.0071394011956025,134,7120.0
3070,3071.0,263,6.004948569793735,116,7625.0
3080,3081.0,263,6.347647943195244,103,5575.0
3090,3091.0,264,5.593938859063627,116,4483.0
3100,3101.0,266,6.030560032447395,106,3775.0
3110,3111.0,263,6.5935570962222565,111,4179.0
3120,3121.0,265,6.822389115546034,110,4931.0
3130,3131.0,264,6.375340981397084,105,5303.0
3140,3141.0,266,5.98586658102711,115,5969.0
3150,3151.0,259,6.004529033393379,117,6619.0
