step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
1200,1201.0,249,6.36260500010971,103,4422.0
1210,1211.0,243,6.7034401764736815,99,4719.0
1220,1221.0,248,6.91730972801311,89,5043.0
1230,1231.0,248,5.979653766119353,102,5572.0
1240,1241.0,249,6.15731389376408,105,5890.0
1250,1251.0,248,6.703123922957783,114,6739.0
1260,1261.0,250,5.531193908199616,114,7372.0
1270,1271.0,252,6.06385921775695,110,7817.0
1280,1281.0,251,5.967636446471753,122,8287.0
1290,1291.0,246,5.61049890214322,108,8638.0
1300,1301.0,249,5.59359545054434,115,8782.0
1310,1311.0,253,6.153650449180538,119,7868.0
1320,1321.0,257,6.274718095224394,108,8507.0
1330,1331.0,263,5.825289143048016,123,9082.0
1340,1341.0,271,6.1745854950463075,119,9739.0
1350,1351.0,272,6.641640021260036,105,6986.0
1360,1361.0,269,6.369718918112427,116,6938.0
1370,1371.0,271,5.576951477190051,122,7236.0
1380,1381.0,275,6.167166705044392,106,7109.0
1390,1391.0,276,6.440153947231323,118,7539.0
1400,1401.0,271,6.18810617997608,118,7997.0
1410,1411.0,269,6.322239622109339,119,8695.0
1420,1421.0,269,5.816935117265539,124,7605.0
1430,1431.0,270,5.808183958678862,117,5570.0
1440,1441.0,273,6.407601750485759,108,6083.0
1450,1451.0,274,6.633560001471079,107,5705.0
1460,1461.0,277,6.18854798334802,109,5336.0
1470,1471.0,276,6.429427727677402,107,4153.0
1480,1481.0,274,6.57995799107636,114,4694.0
1490,1491.0,281,5.835700750600702,130,4638.0
1500,1501.0,278,5.986723682730226,130,5314.0
1510,1511.0,276,5.969274908102463,126,5855.0
1520,1521.0,275,5.890899200086061,116,6215.0
1530,1531.0,276,5.938174387753333,133,6803.0
1540,1541.0,277,6.076001233042012,131,7575.0
1550,1551.0,279,6.022599533728776,117,7921.0
1560,1561.0,282,6.250942849146333,120,8362.0
1570,1571.0,282,5.923876929469865,127,9014.0
1580,1581.0,283,6.684849869540243,122,9871.0
1590,1591.0,282,6.406663052633053,121,10498.0
1600,1601.0,285,6.0087226032339185,130,11303.0
1610,1611.0,291,6.057603805484401,129,11760.0
1620,1621.0,286,5.87076099734162,141,12560.0
1630,1631.0,287,6.145760281815346,128,13165.0
1640,1641.0,290,5.832638218992507,132,13781.0
1650,1651.0,285,6.325642396796748,125,13519.0
1660,1661.0,278,5.778353301401627,127,10166.0
1670,1671.0,274,5.739342269175906,116,9131.0
1680,1681.0,274,6.074324611957292,126,9090.0
1690,1691.0,272,5.576635394088271,138,9972.0
1700,1701.0,274,5.193997628192725,140,9608.0
1710,1711.0,278,5.42266882756876,141,9481.0
1720,1721.0,276,5.406669418168331,138,9882.0
1730,1731.0,275,4.945484205012057,141,8143.0
1740,1741.0,276,4.735846761247047,140,8774.0
1750,1751.0,278,4.854698614453911,133,8293.0
1760,1761.0,278,5.72082680768275,134,9097.0
1770,1771.0,277,5.473038844801966,128,6382.0
1780,1781.0,283,5.513899968454613,127,5428.0
1790,1791.0,289,5.273507185361293,129,5782.0
1800,1801.0,290,5.162816615835859,151,6663.0
1810,1811.0,294,5.546060821198876,144,7184.0
1820,1821.0,301,6.0535521132442955,132,7780.0
1830,1831.0,302,5.672178263665412,142,8546.0
1840,1841.0,301,5.305930502236224,147,9534.0
1850,1851.0,301,5.765968555706761,149,10533.0
1860,1861.0,302,5.4335859740921535,148,11494.0
1870,1871.0,301,5.912339492145828,151,12584.0
1880,1881.0,299,5.459249719883017,155,13526.0
1890,1891.0,301,5.4503476781824,149,14107.0
1900,1901.0,303,5.6379651580007994,154,15158.0
1910,1911.0,304,5.315251047472474,151,16177.0
1920,1921.0,306,5.235704643811497,158,16993.0
1930,1931.0,309,5.593229815010586,146,17065.0
1940,1941.0,307,5.665632535103602,147,18040.0
1950,1951.0,305,5.43446685327442,157,19060.0
1960,1961.0,306,5.621755661869518,133,13707.0
1970,1971.0,303,5.049342622963196,143,10418.0
1980,1981.0,305,4.944188221687708,156,8873.0
1990,1991.0,307,4.880529517945106,160,8748.0
2000,2001.0,303,5.115362055007054,150,9588.0
2010,2011.0,300,5.606869031444962,139,7493.0
2020,2021.0,301,5.257576937883032,146,5972.0
2030,2031.0,300,5.662638319732034,144,5868.0
2040,2041.0,302,5.952980932395796,144,6821.0
2050,2051.0,298,6.136857848569633,140,7670.0
2060,2061.0,301,5.66209464526507,146,8783.0
2070,2071.0,301,5.69519576058895,146,9369.0
2080,2081.0,298,5.711992106374578,141,9842.0
2090,2091.0,300,5.109839828428257,151,8273.0
2100,2101.0,295,5.459328113611191,135,7926.0
2110,2111.0,294,5.875194896380077,133,8555.0
2120,2121.0,295,5.9675473214485235,148,9711.0
2130,2131.0,297,5.519534162417709,153,10763.0
2140,2141.0,299,5.158730201129286,154,11641.0
2150,2151.0,301,5.1843566720092715,164,12801.0
2160,2161.0,300,5.432339556956091,150,13582.0
2170,2171.0,300,5.743547224734018,157,14695.0
2180,2181.0,302,6.051297432055608,147,15697.0
2190,2191.0,312,5.494940552909958,150,16428.0
2200,2201.0,310,5.719118229299823,164,17576.0
2210,2211.0,314,5.595074072232785,165,18805.0
2220,2221.0,314,5.84782320301515,147,19490.0
2230,2231.0,313,5.250884882383901,162,20615.0
2240,2241.0,316,5.344066359343187,164,20321.0
2250,2251.0,312,5.557541208069478,153,21302.0
2260,2261.0,311,5.31705952730232,172,22411.0
2270,2271.0,310,5.248358917091924,148,20301.0
2280,2281.0,307,5.848896937605332,139,16190.0
2290,2291.0,310,5.807389468370356,148,13657.0
2300,2301.0,309,6.0424327731040615,134,12319.0
2310,2311.0,310,5.458413944191098,156,11069.0
2320,2321.0,310,5.30543244502315,146,6951.0
2330,2331.0,304,5.752590321221918,124,4949.0
2340,2341.0,306,5.992569139667965,122,2967.0
2350,2351.0,303,5.514330310222067,144,3466.0
2360,2361.0,305,5.480298998285007,142,4046.0
2370,2371.0,303,5.3497354108180115,157,4751.0
2380,2381.0,305,5.431519413278422,153,5672.0
2390,2391.0,305,5.666277241345921,142,6346.0
2400,2401.0,304,5.4922005658127215,146,6932.0
2410,2411.0,306,5.525657998469115,139,7234.0
2420,2421.0,309,5.791730552427961,129,7734.0
2430,2431.0,310,5.545676824094959,163,8806.0
2440,2441.0,306,5.826056185069904,149,9779.0
2450,2451.0,304,5.78783426412048,143,10568.0
2460,2461.0,299,5.570733127573067,161,11633.0
2470,2471.0,304,5.481687898505882,150,12621.0
2480,2481.0,301,5.579655472390215,148,13336.0
2490,2491.0,299,5.643753418358085,149,14056.0
2500,2501.0,303,5.386106796500848,149,14741.0
2510,2511.0,304,6.007384469220102,139,14807.0
2520,2521.0,303,5.709496429187311,149,15660.0
2530,2531.0,299,5.2713661127741585,147,16478.0
2540,2541.0,304,5.930239290242343,147,17265.0
2550,2551.0,306,5.5919965139369,145,17019.0
2560,2561.0,307,5.29597278607599,150,17025.0
2570,2571.0,305,5.622324943487113,146,17920.0
2580,2581.0,306,5.77267440541401,135,18024.0
2590,2591.0,303,5.859256471410561,125,13343.0
2600,2601.0,302,5.761244903301424,129,8209.0
2610,2611.0,297,5.749359111564614,115,2973.0
2620,2621.0,297,5.623014474114378,122,1488.0
2630,2631.0,299,5.513121362432795,159,2484.0
2640,2641.0,297,5.5931166713139095,140,3288.0
2650,2651.0,297,6.035609329760716,132,3766.0
2660,2661.0,302,5.305013107574546,156,4713.0
2670,2671.0,302,5.068709597945957,157,5712.0
2680,2681.0,304,5.290184865519708,158,6656.0
2690,2691.0,304,5.497327362013908,161,7817.0
2700,2701.0,303,5.944716606992887,143,8681.0
2710,2711.0,299,5.635529779389751,160,9778.0
2720,2721.0,300,5.753192881022293,152,10666.0
2730,2731.0,297,5.8089694974667845,135,10960.0
2740,2741.0,294,5.769330390452439,147,11990.0
2750,2751.0,288,5.342959318644701,152,13157.0
2760,2761.0,293,5.063158588428054,155,13481.0
2770,2771.0,294,4.802254193872095,160,14358.0
2780,2781.0,295,5.388293827112566,151,15371.0
2790,2791.0,296,5.741510011377867,148,16371.0
2800,2801.0,294,5.209521416793408,154,17392.0
2810,2811.0,300,5.156947849882192,153,18255.0
2820,2821.0,303,5.403449337326137,157,19106.0
2830,2831.0,307,5.343086781289875,160,20153.0
2840,2841.0,305,5.402125230875067,145,20726.0
2850,2851.0,304,5.716146409928345,152,21762.0
2860,2861.0,300,5.53691795782918,159,22974.0
2870,2871.0,301,5.535740586839587,140,23755.0
2880,2881.0,304,5.126309413785115,164,24499.0
2890,2891.0,306,5.085850831801715,166,24680.0
2900,2901.0,306,5.537054456358276,139,19425.0
2910,2911.0,313,5.632581445510087,136,13300.0
2920,2921.0,309,5.26592864516047,155,8906.0
2930,2931.0,306,5.534163811954238,131,2797.0
2940,2941.0,308,5.773270870699282,132,2316.0
2950,2951.0,313,5.824990671544207,148,3362.0
2960,2961.0,310,5.654170306118604,159,4302.0
2970,2971.0,311,4.807189860297378,162,5362.0
2980,2981.0,313,5.314390602161241,144,6047.0
2990,2991.0,316,5.861281217608557,144,6335.0
3000,3001.0,315,5.362272471448651,162,7332.0
3010,3011.0,310,5.227749407477726,164,8461.0
3020,3021.0,314,5.012738025131519,162,9421.0
3030,3031.0,313,4.81050116511577,175,10797.0
3040,3041.0,313,5.263326176151466,160,11917.0
3050,3051.0,311,5.376779300690432,162,13089.0
3060,3061.0,310,4.976856527893972,185,14590.0
3070,3071.0,311,4.905670068226178,170,15796.0
3080,3081.0,307,5.013368744084157,172,16990.0
3090,3091.0,306,5.174070051883677,168,17766.0
3100,3101.0,308,4.761042732516559,166,18019.0
3110,3111.0,310,4.889350957226866,176,19208.0
3120,3121.0,311,5.021933305617372,176,20497.0
3130,3131.0,311,4.743530574260761,168,21486.0
3140,3141.0,315,4.825489369243532,180,22699.0
3150,3151.0,314,4.987963873075563,168,23855.0
3160,3161.0,315,5.014288638715087,176,25051.0
3170,3171.0,322,4.718402640618962,190,26564.0
3180,3181.0,322,4.723465770285323,180,26459.0
3190,3191.0,322,4.979287171429483,180,26347.0
3200,3201.0,327,4.793147906543403,176,25468.0
3210,3211.0,335,5.315483907258457,156,20677.0
3220,3221.0,334,4.9221038910270885,169,12761.0
3230,3231.0,335,4.776259644649297,170,11476.0
3240,3241.0,339,4.942783533509161,147,7617.0
3250,3251.0,336,5.108694572276038,158,3292.0
3260,3261.0,336,5.641450222097946,156,3701.0
3270,3271.0,337,5.313681803850543,167,4162.0
3280,3281.0,340,5.376403495672576,163,4985.0
3290,3291.0,342,5.730084387236456,152,5335.0
3300,3301.0,338,5.693361150744685,160,6094.0
3310,3311.0,332,5.637309571027345,175,7307.0
3320,3321.0,329,5.484454927774285,170,8221.0
3330,3331.0,332,5.716639671639634,160,8632.0
3340,3341.0,331,5.344671770090621,182,10073.0
3350,3351.0,330,5.370202701334717,172,11117.0
3360,3361.0,332,5.235636343916792,183,12258.0
3370,3371.0,331,4.9542960049146,176,13348.0
3380,3381.0,329,5.188970866099925,169,14263.0
3390,3391.0,331,5.02123118755014,179,15481.0
3400,3401.0,334,4.729903604773617,184,16892.0
3410,3411.0,334,4.602838161153309,187,18154.0
3420,3421.0,340,4.8592889477733525,182,19133.0
3430,3431.0,337,5.09384524128642,185,20549.0
3440,3441.0,341,4.7902669766930615,186,21764.0
3450,3451.0,337,4.778223744141173,190,22905.0
3460,3461.0,337,4.531132451676929,191,24292.0
3470,3471.0,338,5.298187417956161,169,25423.0
3480,3481.0,334,4.356476869326754,200,26950.0
3490,3491.0,334,4.483356890206796,197,27774.0
3500,3501.0,334,4.64592515923698,181,26138.0
3510,3511.0,332,4.820872921092797,179,22691.0
3520,3521.0,328,4.876879904836919,175,18670.0
3530,3531.0,334,4.675952005991323,178,18621.0
3540,3541.0,331,4.545236318467584,181,18328.0
3550,3551.0,337,4.737320929646077,184,15227.0
3560,3561.0,341,4.7864622571038185,179,12810.0
3570,3571.0,344,4.617811708499427,189,13196.0
3580,3581.0,344,4.729569196170627,191,11859.0
3590,3591.0,347,4.780296226593068,192,10094.0
