step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
2480,2481.0,237,6.948809457604013,79,3317.0
2490,2491.0,230,8.173203754553551,71,3004.0
2500,2501.0,230,7.288238217574985,76,2013.0
2510,2511.0,234,6.755469010322748,94,2099.0
2520,2521.0,234,7.153877414807016,81,2274.0
2530,2531.0,235,7.729117193380752,80,1946.0
2540,2541.0,240,7.711380547702988,75,2013.0
2550,2551.0,239,7.629701845175075,67,2252.0
2560,2561.0,240,7.987957435852496,84,2786.0
2570,2571.0,241,7.657773339284956,63,2296.0
2580,2581.0,237,8.18100873039251,73,1713.0
2590,2591.0,235,7.184319444063066,92,2284.0
2600,2601.0,236,7.08875712475656,69,2452.0
2610,2611.0,231,7.331926521898201,72,2378.0
2620,2621.0,230,6.712738045456093,93,2961.0
2630,2631.0,224,6.641066585239122,83,3068.0
2640,2641.0,219,6.972387176602551,77,3029.0
2650,2651.0,219,7.479410455456337,65,2477.0
2660,2661.0,224,7.239884154548895,64,1388.0
2670,2671.0,224,7.380670072349582,62,568.0
2680,2681.0,225,7.939449725544915,66,544.0
2690,2691.0,225,7.916149651974955,63,698.0
2700,2701.0,222,7.383407977640591,74,920.0
2710,2711.0,216,7.322069375636212,68,887.0
2720,2721.0,215,7.158296176931716,77,1107.0
2730,2731.0,217,7.855482180386649,69,990.0
2740,2741.0,217,7.620039916838965,57,703.0
2750,2751.0,210,7.878794112364261,56,466.0
2760,2761.0,208,7.732220818689319,58,396.0
2770,2771.0,207,6.912550396846201,69,634.0
2780,2781.0,210,7.371930215963536,53,479.0
2790,2791.0,216,7.430562589832582,68,628.0
2800,2801.0,219,7.3215562141370265,68,735.0
2810,2811.0,222,7.6229592888716535,72,740.0
2820,2821.0,223,7.537510464659503,59,646.0
2830,2831.0,228,8.011564940816223,64,491.0
2840,2841.0,223,7.2312185525006845,75,632.0
2850,2851.0,222,7.412445094374964,68,659.0
2860,2861.0,217,7.6347976102674115,51,300.0
2870,2871.0,220,8.61138864766382,51,441.0
2880,2881.0,219,8.614036628775253,60,534.0
2890,2891.0,220,7.938243571674896,56,614.0
2900,2901.0,219,7.997889169508519,69,808.0
2910,2911.0,223,7.563046091686187,71,1112.0
2920,2921.0,222,7.475931157857122,69,993.0
2930,2931.0,227,7.2447965852834875,69,695.0
2940,2941.0,229,7.883582541792204,62,695.0
2950,2951.0,230,8.091658202913266,61,864.0
2960,2961.0,230,7.615728355695531,64,1030.0
2970,2971.0,233,7.0182421665224055,74,909.0
2980,2981.0,233,7.4536096466044155,63,850.0
2990,2991.0,233,7.81015106650666,80,1139.0
3000,3001.0,230,6.874929080500773,86,1545.0
3010,3011.0,232,6.952395639864086,75,1544.0
3020,3021.0,236,7.508122341866273,67,1199.0
3030,3031.0,236,7.5645419238426355,67,1215.0
3040,3041.0,231,7.6103423158701995,67,1351.0
3050,3051.0,232,6.924471973692701,86,1756.0
3060,3061.0,227,7.344807715388198,82,2137.0
3070,3071.0,226,7.4415356772358034,71,2310.0
3080,3081.0,227,7.068798653376784,82,2644.0
3090,3091.0,225,7.028032971731498,80,2509.0
3100,3101.0,226,6.8387764751200555,80,2656.0
3110,3111.0,224,7.302297310128457,75,2945.0
3120,3121.0,221,7.332656699402426,77,2967.0
3130,3131.0,223,7.0264044008654265,81,2418.0
3140,3141.0,225,6.8459252053629,83,2760.0
3150,3151.0,221,7.426355127336831,73,2874.0
3160,3161.0,225,6.558320119990157,82,3197.0
3170,3171.0,229,6.5555032083218965,85,3591.0
3180,3181.0,231,7.122438981486787,76,3082.0
3190,3191.0,228,6.9048298197577305,96,3666.0
3200,3201.0,230,7.331722625506069,69,2991.0
3210,3211.0,232,7.225093340760442,79,2615.0
3220,3221.0,235,7.45364909587105,80,2747.0
3230,3231.0,240,7.611956254313137,63,1530.0
3240,3241.0,241,7.47669574420128,70,1318.0
3250,3251.0,240,7.19072209421839,79,738.0
3260,3261.0,233,7.61483698011042,70,793.0
3270,3271.0,237,6.558081685387228,95,1309.0
3280,3281.0,239,6.716902807616913,95,1764.0
3290,3291.0,240,7.19340513426467,77,1507.0
3300,3301.0,238,7.205040883791187,84,1733.0
3310,3311.0,239,7.608242989879242,66,1164.0
3320,3321.0,237,7.454660354909768,66,1195.0
3330,3331.0,232,7.1880279234547295,82,1342.0
3340,3341.0,229,7.868526313877922,61,1149.0
3350,3351.0,230,7.851012564146587,65,1211.0
3360,3361.0,226,7.733643178465582,81,1558.0
3370,3371.0,227,7.661620211411176,62,1596.0
3380,3381.0,227,6.92930048824901,86,1834.0
3390,3391.0,232,6.873263914422706,83,2374.0
3400,3401.0,235,7.728644853322316,63,2116.0
3410,3411.0,234,7.5118561766049075,81,2436.0
3420,3421.0,232,6.628333731783497,77,2354.0
3430,3431.0,233,7.190510328895536,66,2160.0
3440,3441.0,224,6.884973974589747,72,2281.0
3450,3451.0,227,7.597368179123725,66,2305.0
3460,3461.0,229,7.576178735845924,66,2341.0
3470,3471.0,227,7.760651915444559,54,1127.0
3480,3481.0,226,7.571932394707591,66,533.0
3490,3491.0,233,7.305090145590229,76,703.0
3500,3501.0,234,6.779893796114059,94,1174.0
3510,3511.0,238,6.907414129333173,75,989.0
3520,3521.0,234,7.3069315129893715,73,1200.0
3530,3531.0,237,6.503510848138134,90,1562.0
3540,3541.0,242,6.870953297356028,62,1088.0
3550,3551.0,242,7.46363969129021,89,954.0
3560,3561.0,246,7.430702670107767,88,1231.0
3570,3571.0,248,7.717618500440097,70,1309.0
3580,3581.0,238,7.860682577345983,75,1598.0
3590,3591.0,240,7.290727488931209,76,1143.0
