step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
1200,1201.0,244,6.366236044778538,91,6545.0
1210,1211.0,241,6.391875135994694,103,7166.0
1220,1221.0,246,6.065281954478797,106,7708.0
1230,1231.0,245,6.275399574351845,110,8428.0
1240,1241.0,247,6.243633049850126,112,9174.0
1250,1251.0,249,6.1445193958596525,110,9537.0
1260,1261.0,253,6.083029544245798,115,10212.0
1270,1271.0,256,5.61678630837459,126,11131.0
1280,1281.0,252,5.505220253577613,118,11807.0
1290,1291.0,250,5.848048747253452,112,12120.0
1300,1301.0,253,5.990695756039566,121,13010.0
1310,1311.0,256,6.277767213480486,120,13916.0
1320,1321.0,258,6.480559080026067,119,14580.0
1330,1331.0,262,5.992722788546137,115,15132.0
1340,1341.0,263,6.638487149226262,92,9172.0
1350,1351.0,266,6.635423087464028,100,7479.0
1360,1361.0,269,6.82542217428087,99,3322.0
1370,1371.0,267,5.83287219964915,115,2195.0
1380,1381.0,270,5.689322056268687,128,2674.0
1390,1391.0,274,5.80886331666772,130,3320.0
1400,1401.0,274,5.801642067993303,112,3565.0
1410,1411.0,272,5.800318594170905,123,4343.0
1420,1421.0,271,5.686606554174837,135,5344.0
1430,1431.0,272,5.630634837515493,126,6149.0
1440,1441.0,269,6.1193716066805335,114,6143.0
1450,1451.0,269,6.082216647054407,125,6873.0
1460,1461.0,271,5.958286405533752,114,7438.0
1470,1471.0,275,6.531695558444984,113,8010.0
1480,1481.0,274,6.156750978097064,131,8933.0
1490,1491.0,274,5.672464860514574,118,8723.0
1500,1501.0,272,5.872619343809608,130,9504.0
1510,1511.0,268,6.116215138369888,122,10237.0
1520,1521.0,268,6.537948311689994,113,10752.0
1530,1531.0,271,6.611093383143516,116,11444.0
1540,1541.0,274,6.505204610471594,110,11823.0
1550,1551.0,277,6.807385102198194,110,12234.0
1560,1561.0,280,6.1733592666759405,136,13231.0
1570,1571.0,282,5.752787493612323,134,14162.0
1580,1581.0,283,5.73635721231544,133,15083.0
1590,1591.0,289,5.906716027324319,130,15622.0
1600,1601.0,288,6.363871358502318,116,15899.0
1610,1611.0,289,6.006511565935581,138,16850.0
1620,1621.0,288,6.012960481418531,131,17649.0
1630,1631.0,287,5.851908762940773,124,18207.0
1640,1641.0,296,6.133601141775304,122,15931.0
1650,1651.0,294,6.647048810914828,108,10004.0
1660,1661.0,294,6.453388193195983,110,8051.0
1670,1671.0,293,6.51783006858652,96,4982.0
1680,1681.0,284,6.5833714228442535,105,2472.0
1690,1691.0,283,6.481614791764578,118,2420.0
1700,1701.0,284,5.9839116546550635,126,3108.0
1710,1711.0,286,6.155807711767857,111,3582.0
1720,1721.0,283,6.163406237561894,126,4142.0
1730,1731.0,273,5.802419998305522,126,4661.0
1740,1741.0,272,5.9694262738777795,118,5126.0
1750,1751.0,274,5.6358365312708205,136,6118.0
1760,1761.0,269,6.052875739296739,122,6684.0
1770,1771.0,270,5.698428486675577,115,7067.0
1780,1781.0,273,5.51238510934178,136,7947.0
1790,1791.0,276,5.555068129190088,132,8875.0
1800,1801.0,278,5.685431291790218,122,9330.0
1810,1811.0,279,5.401535084285862,139,10212.0
1820,1821.0,284,5.284479902362116,135,11119.0
1830,1831.0,287,5.336497678954984,140,11852.0
1840,1841.0,285,6.025258080802203,124,10098.0
1850,1851.0,286,5.805605621306413,126,9436.0
1860,1861.0,286,5.6101185477085185,131,8845.0
1870,1871.0,280,6.19274981453636,138,9631.0
1880,1881.0,281,6.270447151681768,119,9964.0
1890,1891.0,280,6.105944676040071,115,10034.0
1900,1901.0,277,5.541766079183729,133,10885.0
1910,1911.0,279,5.873667943691821,123,11575.0
1920,1921.0,277,6.215465350176607,121,11956.0
1930,1931.0,277,6.03612313896856,129,12852.0
1940,1941.0,282,5.571074653818044,123,13326.0
1950,1951.0,284,6.6097923382111095,129,13962.0
